Name,Symbol,Website,Description,Sector,Industry,Beta,Dividend Rate,Earnings Growth,Revenue Growth,Shares OutStanding,EPS (trailing),Market Cap,52 Week Low,52 Week High,PEG ratio,Latest date_only,Latest Close,Latest Volume,Latest Close_ema_12,Latest Close_ema_26,Latest macd,Latest macd_ema_9,P/E ratio,Close_change_1d,Volume_change_1d,macd_change_1d,macd_ema_9_change_1d,Close_change_5d,Volume_change_5d,macd_change_5d,macd_ema_9_change_5d,Close_change_1m,Volume_change_1m,macd_change_1m,macd_ema_9_change_1m,Close_change_3m,Volume_change_3m,macd_change_3m,macd_ema_9_change_3m,Close_change_6m,Volume_change_6m,macd_change_6m,macd_ema_9_change_6m,Close_change_1y,Volume_change_1y,macd_change_1y,macd_ema_9_change_1y,PE 40th Percentile,PE Median,PE 60th Percentile,created_on
Nakoda Group of Industries Limited,NGIL.NS,https://www.nakodas.com,"Nakoda Group of Industries Limited manufactures and sells natural ingredients in India. It offers bakery ingredients, edible seeds and nuts, dry fruits, jams, fruit pulps, makhanas and popcorn, amla products, invert sugar products, candies, dehydrated fruits, cotten bales, tutti fruity, karonda cherries, sweet lime peels, orange cut peels, sesame seeds, sauces, spices, pickles, papads, canned vegetables, and frozen fruits and vegetables under the Samrat & Nakodas brand name. The company exports its products to the Middle East and European countries. It serves ice-cream factories, bakeries, sweet and namkeen factories, airline companies, railway catering, cotton and cloth mills, food factories, pharmaceutical, and Indian military. Nakoda Group of Industries Limited was founded in 1989 and is based in Nagpur, India.",FMCG,Packaged Foods,0.26696,0.15,0.097,-0.376,10634100,0.81,637392384,42.6,191.85,Not Found,2023-07-10,57.54999923706055,1156,57.523433718608075,57.39558927693582,0.12784444167225217,0.3122728993617279,71.0494,0.17,-46.53,-0.007522702545891491,-0.04610711442236892,-1.29,-18.76,-0.196579616809764,-0.3135083736811483,-0.78,-72.85,-0.12727199226285535,0.6132138034648591,3.88,-95.93,3.053558785457639,3.83004162998984,-31.0,-84.89,5.090262226626919,5.030666025292888,-59.3,-94.34,-1.619453204933265,1.3567876632081424,18.265040000000006,27.1458,37.485279999999996,2023-07-12 19:18:48.342118
Palash Securities Limited,PALASHSECU.NS,https://www.birla-sugar.com,"Palash Securities Limited, an investment company, engages in the food processing business in India and internationally. It operates through two segments, Food Processing Business and Investing Business. The company offers canned fruits and vegetables, jams jellies, marmalades, juices, tomato ketchup/purees/sauces, vegetable sauces, and squashes, as well as breakfast cereals, such as cornflakes, chocos, white oats, and antacids. It also invests in and deals in shares and securities; and immovable properties. The company was incorporated in 2015 and is headquartered in Kolkata, India.",FMCG,Packaged Foods,0.872795,Not Found,Not Found,0.077,10003100,-10.21,1109645952,82.5,152.8,Not Found,2023-07-10,105.05000305175781,16689,111.68229117915354,112.02635735459046,-0.34406617543692164,1.4182120733466983,-10.2889,-3.76,631.65,-0.6477622243907888,-0.4405695621959047,-4.67,506.87,-2.1875611282544583,-2.0789435653465427,-11.05,9.74,-2.9464728783660377,1.0754664154696791,3.6,300.79,1.5644299659086016,4.886868119510096,-23.85,668.37,-7.697912752672323,-7.570352181625754,15.5,404.05,3.4223597585636583,4.911628338752435,18.265040000000006,27.1458,37.485279999999996,2023-07-12 19:18:48.342118
Parag Milk Foods Limited,PARAGMILK.NS,https://www.paragmilkfoods.com,"Parag Milk Foods Limited processes, manufactures, and sells milk and milk related products in India. It offers ghee, milk, paneer, curd, butter, dairy whitener, and gulab jamun mix products under the Gowardhan brand; and flavored cheese wedges, spreads, slices, and angles, as well as flavored yoghurt, slim milk, cream, buttermilk, lassi, milkshakes, badam milk, and other products under the Go brand. The company also provides whole milk, fat-free milk, ghee, and curd under the Pride of Cows brand name; flavored milk under the Topp up brand; and sports and nutrition products under the Avvatar brand name, as well as offers lactose products. It also exports its products to the United Arab Emirates, Singapore, Mauritius, Oman, Kuwait, Saudi Arabia, Congo, Hong Kong, the Philippines, Sri Lanka, Bangladesh, Maldives, the United States, Thailand, Nepal, Bhutan, Ghana, Malaysia, Qatar, etc. Parag Milk Foods Limited was incorporated in 1992 and is headquartered in Mumbai, India.",FMCG,Packaged Foods,0.670624,Not Found,Not Found,0.424,117376000,4.8,16168544256,68.05,148.8,1.15,2023-07-10,130.3000030517578,459543,130.48057474168675,121.63556844096115,8.8450063007256,8.621791388382526,27.1458,-2.43,-23.33,-0.7259859852144359,0.05580372808577039,-6.12,-82.67,-1.0959314326775313,2.0012122925620606,27.43,32.33,6.27838318871413,5.348461342911655,56.61,-86.52,9.781663990645214,10.9369215189008,28.88,431.93,10.062991503131457,9.601845807885685,75.02,88.42,12.102581271884318,12.658483642273335,18.265040000000006,27.1458,37.485279999999996,2023-07-12 19:18:48.342118
Patanjali Foods Limited,PATANJALI.NS,https://www.patanjalifoods.com,"Patanjali Foods Limited engages in the processing of oil seeds and refining crude oil for edible use in India. The company operates through Seed Extractions; Oils & Vanaspati; Others (Food Products, etc.); and Wind Power Generation segments. It provides various types of seed extractions; Vanaspati, bakery fats, and table spreads; crude and refined oils; and textured soya protein and soya flour; seeds, soaps, fresh fruit bunches, toiletry preparations, and castor seeds; and wheat flour and honey, coffee, and seedling products, as well as oil meals and other value-added products, such as oleochemicals and soya products. The company offers its products under the Nutrela, Mahakosh, Sunrich, Ruchi Star, and Ruchi Gold brands. The company also generates electricity from windmills. It also exports oilseed meals/de-oiled cakes to 38 countries. The company was formerly known as Ruchi Soya Industries Limited and changed its name to Patanjali Foods Limited in June 2022. Patanjali Foods Limited was incorporated in 1986 and is headquartered in Indore, India.",FMCG,Packaged Foods,-1.43773,5.0,-0.079,0.181,361919008,24.43,444811608064,853.5,1495.0,Not Found,2023-07-10,1209.4000244140625,320033,1180.9544126947783,1135.3988029315728,45.55560976320544,47.58554161551223,49.5047,1.02,-17.42,-0.7481683150929257,-0.507482963076697,1.49,5.36,-6.544732519714671,-0.39784481316691256,18.1,211.77,24.26708688793849,26.167771645909347,26.4,460.64,48.87819653590975,60.66284518592413,1.39,160.74,65.59440912353512,72.71643813289535,15.59,160.26,47.4978736459359,49.05908585034563,18.265040000000006,27.1458,37.485279999999996,2023-07-12 19:18:48.342118
Sarveshwar Foods Limited,SARVESHWAR.NS,https://www.sarveshwarrice.com,"Sarveshwar Foods Limited manufactures and sells of basmati and non-basmati rice in India. It provides basmati brown rice, raw rice, steam rice, silky raw rice, white parboiled rice, and golden parboiled rice; and non-basmati rice, including Indian long/medium/short grain white raw rice, white parboiled rice, grain golden parboiled rice, and grain brown rice. The company also offers organic foods under the brand name of Nimbark. In addition, it exports its products. The company was formerly known as Sarveshwar Organic Foods Limited and changed its name to Sarveshwar Foods Limited in June 2015. Sarveshwar Foods Limited was founded in 1890 and is based in Jammu, India.",FMCG,Packaged Foods,-0.031546,Not Found,0.8,-0.358,30597200,2.97,2137214336,43.45,95.75,Not Found,2023-07-10,70.0,23724,70.13216910695206,71.32714116878422,-1.1949720618321606,-1.120877675964104,23.569,1.01,-37.73,0.08214054678417426,-0.01852359646701407,1.6,-18.64,0.06628825563439023,-0.32447760414302795,-3.18,16.47,-1.0979588899736825,-1.0882827122497618,-10.77,-0.59,0.5046998465611523,1.2641825752868807,-21.04,-33.77,-5.3116548055460555,-5.877755394510144,40.42,641.38,-1.4454077711053372,-1.7122900066022537,18.265040000000006,27.1458,37.485279999999996,2023-07-12 19:18:48.342118
Sheetal Cool Products Limited,SCPL.NS,https://www.scplco.com,"Sheetal Cool Products Limited engages in the manufacturing and selling of ice cream, milk and milk products, namkeen, bakery, and sweet products in India. It operates in two segments, Milk and Milk Products; and Namkeen Products. The company offers ice creams in cups, candies, bar, stick, pastry pack, kulfi, cones, novelties, sandwich, cakes, tubs, party pack, and catering pack under the Sheetal, Rick cream, and J'adore brand names; and milk and milk products. It also provides wafers, Indian savories, and fryums; frozen foods, such as paratha, chapati, curry, pizza, tikkis, vegetable pulav and biryani, thepla, poha bateta, sabudana khichdi, french fries, Bombay bhel, etc.; and bakery items comprising bread, pav, bun, cookies, rusk, khari, cream roll, frozen vegetables, etc., as well as sweets and various spices. The company was founded in 1987 and is based in Amreli, India.",FMCG,Packaged Foods,-0.059362,Not Found,-0.472,-0.436,10500000,17.42,4281374976,365.3,717.05,Not Found,2023-07-10,384.70001220703125,9754,409.1930729799814,428.7583574175887,-19.56528443760726,-16.21330757674367,22.0838,2.67,-64.94,-0.9286161600554124,-0.8379942152158986,-5.27,-79.96,-6.1784428318554205,-1.9704626984930034,-14.45,-79.76,4.059327593812611,9.29641567088579,-42.06,-92.74,-35.77021140135537,-20.48031224312956,-34.79,6.58,-13.123189594769997,-9.764862765136943,-41.36,-71.2,-19.56528443760726,-16.21330757674367,18.265040000000006,27.1458,37.485279999999996,2023-07-12 19:18:48.342118
SKM Egg Products Export (India) Limited,SKMEGGPROD.NS,https://www.skmegg.com,"SKM Egg Products Export (India) Limited produces and sells eggs and egg products. The company offers various egg powders, including whole egg powder for use in biscuits, cakes, bakery mixes, pasta, sauces, dressings, ready meals, quiches, omelettes, mayonnaise, meat products, and other emulsified systems; egg yolk powder for use in mayonnaise, dressings, sauces, Spanish bread, croissants, pasta, and ice-cream; and egg albumen powder for use in meat and fish products. It also provides bakery mix products for use in cheese cakes, biscuits, cakes, sponge cakes, Swiss rolls, etc.; and liquid eggs comprising whole egg liquids, egg yolk liquids, egg albumen liquids, and customized egg liquids for use in cakes, meringues, noodles, mayonnaise, bakeries, fine food, ice-creams, cosmetics, confectionery, and pastries. In addition, the company trades in feed ingredients. It serves in Russia, Europe, Japan, Indonesia, Thailand, Vietnam, Malaysia, Taiwan, Nigeria, the United Arab Emirates, India, and Saudi Arabia. SKM Egg Products Export (India) Limited was incorporated in 1995 and is based in Erode, India.",FMCG,Packaged Foods,0.224898,2.0,56.287,1.378,26330000,28.7,5873624064,57.2,241.2,Not Found,2023-07-10,223.35000610351562,102822,221.2923493216099,212.8360592692318,8.45629005237808,9.501573980379797,7.7822,-1.72,-26.72,-0.4669963318507655,-0.26132098200042897,0.99,-11.73,-0.6216588637477116,-1.7020732833355705,-2.13,-71.01,-11.430914874303824,-6.00704870611461,44.75,-5.94,10.324520900326718,14.757448900204157,61.26,163.41,6.059397355579478,6.814776327594165,277.6,451.21,9.003257530409343,10.74477683534552,18.265040000000006,27.1458,37.485279999999996,2023-07-12 19:18:48.342118
Tasty Bite Eatables Limited,TASTYBITE.NS,https://www.tastybite.co.in,"Tasty Bite Eatables Limited manufactures and sells ready-to-eat food, and formed frozen food and specialty sauces under the Tasty Bite brand name in India and internationally. It offers rice, Indian entrées, ready-to-cook sauces, organic rice, and whole-grain preparations, as well as meals and gravies. The company was incorporated in 1985 and is based in Pune, India. Tasty Bite Eatables Limited is a subsidiary of Preferred Brands Foods (India) Private Limited.",FMCG,Packaged Foods,0.402985,2.0,0.961,0.13,2566000,117.44,34980483072,7961.0,14013.8,Not Found,2023-07-10,13499.349609375,918,13267.629817369747,12603.400952590353,664.2288647793939,654.2972437235248,114.9468,-1.53,-70.96,-29.545021269088465,2.482905263967382,-1.44,-71.06,-11.113983176141119,68.1362274668229,13.58,-23.5,25.616828068221366,8.739361556072026,48.89,-75.04,779.2410979593296,901.2678474154459,31.39,193.29,987.2440289393162,966.9845792014892,20.32,-95.29,446.975541930502,673.2174767181051,18.265040000000006,27.1458,37.485279999999996,2023-07-12 19:18:48.342118
Tata Coffee Limited,TATACOFFEE.NS,https://tatacoffee.com,"Tata Coffee Limited, together with its subsidiaries, produces, trades in, and distributes coffee, tea, and allied products. It provides green coffee beans; tea; instant coffee products, such as spray dried, agglomerated, and freeze-dried coffee products, as well as coffee mixes; roast and ground products; and black and white pepper. The company owns 19 coffee estates covering approximately 8,000 hectares and 7 tea estates covering approximately 2,000 hectares. It primarily operates in India, the United States, CIS countries, Europe, Africa, and Vietnam. The company was founded in 1922 and is based in Bengaluru, India. Tata Coffee Limited is a subsidiary of Tata Consumer Products Limited.",FMCG,Packaged Foods,0.797829,3.0,0.197,0.101,186770000,13.94,46036238336,198.85,256.8,Not Found,2023-07-10,240.3000030517578,611724,243.653695402341,240.7860772828165,2.8676181195244794,4.346497967605636,17.2382,-0.02,73.66,-0.5708763070758778,-0.3697199620202891,-3.1,-20.02,-2.4041289647361737,-1.1956350755383962,2.54,-34.39,-1.063674320674977,0.7563027037550683,14.51,-14.46,2.5258957291805473,5.26863950490866,9.38,203.82,5.0539817216073,6.242544294681388,13.54,4.36,1.0076290880690522,4.4370994294432995,18.265040000000006,27.1458,37.485279999999996,2023-07-12 19:18:48.342118
Tata Consumer Products Limited,TATACONSUM.NS,https://www.tataconsumer.com,"Tata Consumer Products Limited, together with its subsidiaries, produces and sells tea, coffee, and mineral water in India, Canada, the United States, the United Kingdom, rest of Europe, the Middle East, South Africa, Australia, and internationally. It operates through Branded Business and Non Branded Business segments. The company offers food ingredients and sweeteners, salt, pulses, spices, ready-to-drink and ready-to-eat products, snacks, cereals, ready-to-cook products, glucose-based drinks, dry fruits, and other packaged foods. It also engages in the processing and blending of tea, including the manufacture of instant tea; trading of coffee and salt products; and wholesale of pulses and spices. The company offers its products primarily under the Tata Tea, Tetley, Good Earth, Teapigs, Vitax, Eight O'Clock Coffee, Tata Coffee Gold, Tata Coffee Quick Filter, Tata Coffee Grand, Sonnets by Tata Coffee, Joekels, Tata Tea 1868,Tata Gluco Plus, Tata Fruski, Laager, Himalayan, Tata Salt, Tata Soulfull, Tata Sampann, Tata Sampann Yumside, Tata GoFit, Tata Coffee Cafe Specials, Tata Simply Better, Tata Starbucks, Tata Copper+, Good Earth Kombucha, and Tata Raasa brands. Tata Consumer Products Limited was formerly known as Tata Global Beverages Limited and changed its name to Tata Consumer Products Limited in February 2020. The company was incorporated in 1962 and is headquartered in Mumbai, India.",FMCG,Packaged Foods,0.476594,8.45,0.227,0.14,929011968,12.8,797526458368,686.6,877.2,3.72,2023-07-10,825.6500244140625,1177214,843.1393326940135,832.8164028267893,10.322929867224275,15.92674842679979,64.5039,-0.91,-35.02,-2.6065639597002246,-1.4009546398938788,-3.87,-3.99,-9.190579673345837,-4.163528998383178,3.08,40.96,-1.9295733477476915,3.910081149807773,14.57,28.43,9.348343583776,18.981946367564856,7.65,61.45,18.62735342975259,21.516537355975398,7.8,-8.54,7.5076703471181645,19.07665523902818,18.265040000000006,27.1458,37.485279999999996,2023-07-12 19:18:48.342118
